Id,CreationDate,PostId,RelatedPostId,LinkTypeId
3122218,2014-06-10 12:21:55,38548,102778,1
3122278,2014-06-10 12:49:37,102811,64892,1
3122301,2014-06-10 12:56:03,102791,23523,1
3122375,2014-06-10 13:15:23,102791,23523,3
3122561,2014-06-10 14:21:03,102835,85393,1
3122638,2014-06-10 14:47:07,102841,100151,1
3122665,2014-06-10 14:53:48,102842,64991,1
3122919,2014-06-10 16:07:29,102785,22680,1
3122921,2014-06-10 16:08:54,102785,29520,1
3122922,2014-06-10 16:08:54,102785,32702,1
3122923,2014-06-10 16:08:54,102785,42950,1
3123003,2014-06-10 16:49:12,102846,29038,1
3123140,2014-06-10 17:56:36,102875,47771,1
3123323,2014-06-10 19:25:47,102883,76961,1
3123351,2014-06-10 19:42:43,102883,51699,1
3123405,2014-06-10 20:01:55,102883,71126,1
3123406,2014-06-10 20:02:53,102892,88482,1
3123407,2014-06-10 20:02:53,102892,20836,1
3123546,2014-06-10 20:58:55,102900,2516,1
3123651,2014-06-10 22:11:34,102906,88387,1
3123845,2014-06-11 00:54:47,102925,102902,1
3123877,2014-06-11 01:21:57,102929,56150,1
3123957,2014-06-11 02:17:55,102925,100682,1
3124193,2014-06-11 05:39:51,102900,2516,3
3124434,2014-06-11 08:25:40,102857,89021,1
3124490,2014-06-11 08:52:50,102961,652,1
3124491,2014-06-11 08:52:50,102961,48473,1
3124522,2014-06-11 09:23:45,102961,421,1
3124764,2014-06-11 12:18:54,102960,92394,1
3124836,2014-06-11 12:49:59,18281,92394,1
3124837,2014-06-11 12:49:59,18281,102859,1
3124919,2014-06-11 13:22:35,102995,101526,1
3124951,2014-06-11 13:38:15,102882,50745,1
3124952,2014-06-11 13:38:15,102882,62677,1
3124953,2014-06-11 13:38:15,102882,79043,1
3124954,2014-06-11 13:38:15,102882,22501,1
3124955,2014-06-11 13:38:15,102882,43217,1
3125088,2014-06-11 14:58:24,43217,50745,1
3125145,2014-06-11 15:28:41,94048,102882,1
3125146,2014-06-11 15:28:44,102934,102859,1
3125169,2014-06-11 15:32:14,50745,102882,1
3125178,2014-06-11 15:37:22,1576,102882,1
3125200,2014-06-11 15:43:57,102835,51780,1
3125251,2014-06-11 16:09:12,103001,99171,1
3125324,2014-06-11 16:30:47,85393,102835,1
3125325,2014-06-11 16:30:47,85393,60352,1
3125676,2014-06-11 19:48:51,102903,22501,1
3125692,2014-06-11 20:05:06,103019,9475,1
3125781,2014-06-11 20:49:58,103043,91872,1
3125782,2014-06-11 20:49:58,103043,94539,1
3126044,2014-06-12 01:13:57,102882,1576,1
3126045,2014-06-12 01:13:57,102882,94048,1
3126046,2014-06-12 01:13:57,102882,612,1
3126047,2014-06-12 01:13:57,102882,4734,1
3126048,2014-06-12 01:13:57,102882,95038,1
3126200,2014-06-12 04:16:14,103073,10,1
3126311,2014-06-12 06:05:28,102786,88461,1
3126384,2014-06-12 07:25:44,103075,102704,1
3126898,2014-06-12 12:05:50,103077,67547,1
3127006,2014-06-12 12:47:44,103115,2691,1
3127054,2014-06-12 13:11:35,103084,25389,1
3127097,2014-06-12 13:29:28,103128,3730,1
3127202,2014-06-12 14:07:02,103137,64991,1
3127203,2014-06-12 14:07:02,103137,99108,1
3127384,2014-06-12 15:29:41,103150,86835,1
3127406,2014-06-12 15:30:52,103077,14516,1
3127426,2014-06-12 15:38:56,102974,13197,1
3127457,2014-06-12 15:49:19,103137,65128,1
3127458,2014-06-12 15:49:19,103137,100688,1
3127459,2014-06-12 15:49:19,103137,64147,1
3127460,2014-06-12 15:49:19,103137,73537,1
3127504,2014-06-12 16:07:49,82307,97777,1
3127535,2014-06-12 16:27:38,103150,12262,1
3127544,2014-06-12 16:36:10,103150,298,1
3127547,2014-06-12 16:38:18,103150,18480,1
3127557,2014-06-12 16:40:33,103150,18844,1
3127657,2014-06-12 17:39:41,103164,7815,1
3127678,2014-06-12 17:47:17,103162,76875,1
3127679,2014-06-12 17:50:01,103164,68793,1
3127759,2014-06-12 18:38:26,103164,68793,3
3128110,2014-06-12 22:51:40,102998,31326,1
3128111,2014-06-12 22:51:40,102998,70699,1
3128469,2014-06-13 05:21:43,103217,101354,1
3129197,2014-06-13 14:40:49,103261,97863,1
3129396,2014-06-13 15:51:39,103280,9358,1
3129501,2014-06-13 16:45:30,103296,41241,1
3129514,2014-06-13 16:52:33,103252,30728,1
3129515,2014-06-13 16:52:33,103252,1444,1
3129530,2014-06-13 17:04:38,103252,91872,1
3129583,2014-06-13 17:19:26,102720,101344,1
3129643,2014-06-13 18:01:38,103310,18913,1
3129753,2014-06-13 18:58:35,103309,4220,1
3129831,2014-06-13 19:46:24,103298,45588,1
3129886,2014-06-13 20:28:12,50538,45588,3
3129996,2014-06-13 22:08:13,102720,62034,1
3130046,2014-06-13 22:43:02,103338,103016,1
3130186,2014-06-14 01:47:17,103341,20836,1
3130247,2014-06-14 03:21:29,103345,12261,1
3130248,2014-06-14 03:21:37,103345,2492,1
3130556,2014-06-14 09:13:17,103367,35346,1
3130715,2014-06-14 12:32:59,103348,83873,1
3130763,2014-06-14 13:13:16,103345,62291,1
3131340,2014-06-14 22:11:17,103416,14500,1
3131345,2014-06-14 22:17:22,89838,95806,1
3131675,2014-06-15 08:45:28,103416,14500,3
3131712,2014-06-15 09:13:57,103413,1826,1
3131861,2014-06-15 11:30:47,103443,15526,1
3131924,2014-06-15 12:31:25,103448,21419,1
3131925,2014-06-15 12:31:25,103448,70385,1
3131926,2014-06-15 12:31:25,103448,35433,1
3131929,2014-06-15 12:39:44,103448,17173,1
3132033,2014-06-15 13:47:38,103453,68243,1
3132190,2014-06-15 16:39:38,103150,30159,1
3132374,2014-06-15 19:00:59,103475,57407,1
3132756,2014-06-16 01:41:30,103503,50537,1
3132826,2014-06-16 02:51:15,103506,11109,1
3132833,2014-06-16 02:59:02,103506,25690,1
3132847,2014-06-16 03:03:22,103506,20523,1
3133588,2014-06-16 13:46:57,103483,2272,1
3133589,2014-06-16 13:46:57,103483,26450,1
3133662,2014-06-16 14:43:03,92157,95806,1
3133878,2014-06-16 16:45:27,103549,103539,1
3133957,2014-06-16 17:12:41,103569,2492,1
3133961,2014-06-16 17:20:01,103564,59910,1
3133988,2014-06-16 17:35:40,10419,70619,1
3134288,2014-06-16 20:45:44,103602,92395,1
3134429,2014-06-16 21:27:50,103607,4220,3
3134443,2014-06-16 21:30:52,103613,26531,1
3134561,2014-06-16 22:46:26,103613,4831,1
3134816,2014-06-17 03:21:07,103625,41394,1
3135428,2014-06-17 11:17:41,103672,97395,1
3135435,2014-06-17 11:23:31,103671,83272,1
3135461,2014-06-17 11:45:20,103677,62315,1
3135583,2014-06-17 12:50:55,103598,44274,1
3135711,2014-06-17 13:52:07,103681,16108,1
3135836,2014-06-17 14:41:39,103356,3392,1
3135936,2014-06-17 15:24:38,103715,103105,1
3136199,2014-06-17 18:08:09,103726,29781,3
3136200,2014-06-17 18:08:09,103726,298,3
3136329,2014-06-17 19:00:10,103684,100926,1
3136341,2014-06-17 19:04:40,103735,4220,1
3136432,2014-06-17 20:03:40,103737,76322,1
3136564,2014-06-17 21:11:47,103759,6309,1
3136640,2014-06-17 22:16:30,103684,100926,3
3136788,2014-06-18 01:44:10,103781,1194,1
3136916,2014-06-18 04:43:45,103786,21103,1
3136950,2014-06-18 05:38:03,103741,102882,1
3137035,2014-06-18 06:58:08,103718,71490,1
3137036,2014-06-18 06:58:08,103718,56479,1
3137037,2014-06-18 06:58:08,103718,51576,1
3137038,2014-06-18 06:58:08,103718,16098,1
3137085,2014-06-18 07:23:56,103797,43217,1
3137382,2014-06-18 10:27:57,103813,90754,1
3137383,2014-06-18 10:27:57,103813,63049,1
3137496,2014-06-18 11:47:39,103797,2772,1
3138146,2014-06-18 16:25:37,103876,51028,1
3138195,2014-06-18 16:45:48,103821,103800,1
3138340,2014-06-18 18:06:22,95250,73165,1
3138360,2014-06-18 18:16:50,103734,103863,3
3138401,2014-06-18 19:01:03,103896,55925,1
3138499,2014-06-18 19:44:28,103572,41861,1
3138500,2014-06-18 19:44:28,103572,6824,1
3138520,2014-06-18 20:01:24,103906,28869,1
3138521,2014-06-18 20:01:24,103906,32097,1
3138572,2014-06-18 20:29:07,103907,2516,1
3138614,2014-06-18 20:38:43,103911,5747,1
3138995,2014-06-19 01:24:57,103657,9664,1
3139217,2014-06-19 06:11:20,103882,64538,1
3139236,2014-06-19 06:27:04,103953,16331,1
3139256,2014-06-19 06:35:31,16331,19591,1
3139282,2014-06-19 06:57:59,16331,40613,1
3139492,2014-06-19 09:39:16,103969,103930,1
3139515,2014-06-19 09:40:43,103930,103969,1
3139958,2014-06-19 13:30:46,103998,13166,1
3140149,2014-06-19 15:06:31,104003,103984,1
3140335,2014-06-19 16:30:30,104029,9131,1
3140494,2014-06-19 17:38:52,104034,103731,1
3140590,2014-06-19 18:32:53,104047,18438,1
3140662,2014-06-19 19:07:12,104045,67443,1
3140940,2014-06-19 21:58:46,90187,103193,1
3140948,2014-06-19 22:04:56,104051,10375,1
3141272,2014-06-20 04:20:56,104049,26450,1
3141644,2014-06-20 10:29:51,104101,95839,1
3141651,2014-06-20 10:33:03,104109,96206,1
3141707,2014-06-20 10:56:52,104113,103296,1
3141754,2014-06-20 11:13:45,104110,18450,1
3141815,2014-06-20 11:52:18,104117,58986,3
3141885,2014-06-20 12:27:03,104109,94872,3
3141912,2014-06-20 13:01:16,103459,69291,1
3141991,2014-06-20 13:52:29,104115,28474,1
3141992,2014-06-20 13:53:21,104115,46185,1
3141997,2014-06-20 13:56:59,103783,9358,1
3142002,2014-06-20 14:01:33,104110,67204,3
3142003,2014-06-20 14:02:22,104136,32415,1
3142014,2014-06-20 14:02:32,103783,423,1
3142024,2014-06-20 14:05:56,67204,104110,1
3142173,2014-06-20 15:09:41,104113,25415,1
3142238,2014-06-20 15:23:29,104146,5747,1
3142380,2014-06-20 16:50:19,104115,70322,1
3142407,2014-06-20 17:23:41,104135,90754,1
3142473,2014-06-20 17:55:07,18450,67204,1
3142576,2014-06-20 18:49:19,104146,83922,1
3142844,2014-06-20 22:03:37,104188,10768,1
3142859,2014-06-20 22:17:02,104194,102892,1
3145236,2014-06-21 05:22:01,104212,37833,1
3145323,2014-06-21 07:45:16,104203,83347,1
3146039,2014-06-21 19:54:28,104250,60817,1
3146135,2014-06-21 21:33:39,104250,60817,3
3146178,2014-06-21 22:18:20,104249,97515,1
3146278,2014-06-22 00:04:19,104263,12641,1
3146331,2014-06-22 01:37:35,103857,88502,1
3146356,2014-06-22 02:07:42,104248,93830,1
3146387,2014-06-22 02:17:16,86871,55236,1
3146470,2014-06-22 04:44:39,104274,102882,1
3146610,2014-06-22 08:01:53,104277,103989,1
3146631,2014-06-22 08:02:13,103989,104277,1
3146984,2014-06-22 14:58:56,103356,19736,1
3147236,2014-06-22 18:02:35,104249,97515,3
3147499,2014-06-22 21:30:22,84272,10,1
3147584,2014-06-22 22:32:46,104321,76310,1
3147735,2014-06-23 00:54:42,84272,10,3
3147737,2014-06-23 01:01:12,102892,104194,1
3148080,2014-06-23 07:02:56,104306,2691,1
3148160,2014-06-23 08:14:09,104347,103345,1
3148467,2014-06-23 11:16:54,104348,46229,1
3148480,2014-06-23 11:28:15,104347,103345,3
3148556,2014-06-23 11:52:30,104359,46558,3
3148569,2014-06-23 11:56:49,104348,15426,1
3148802,2014-06-23 13:48:01,104397,99667,1
3148820,2014-06-23 13:49:39,104399,3024,1
3148879,2014-06-23 14:14:46,104403,31,1
3148934,2014-06-23 14:37:47,104403,22347,1
3149010,2014-06-23 15:00:51,104403,23142,1
3149011,2014-06-23 15:00:51,104403,85903,1
3149162,2014-06-23 16:01:54,104402,68834,1
3149232,2014-06-23 16:36:49,104335,11659,1
3149233,2014-06-23 16:36:49,104335,2768,1
3149234,2014-06-23 16:36:49,104335,2910,1
3149235,2014-06-23 16:36:49,104335,7815,1
3149251,2014-06-23 16:43:27,104426,73629,1
3149302,2014-06-23 17:11:43,104421,96018,1
3149381,2014-06-23 18:02:29,104409,16710,1
3149382,2014-06-23 18:02:29,104409,59788,1
3149462,2014-06-23 18:36:29,104444,104139,1
3149575,2014-06-23 19:51:33,104444,104139,3
3149645,2014-06-23 20:28:45,104461,93239,1
3149646,2014-06-23 20:28:45,104461,35129,1
3149647,2014-06-23 20:28:45,104461,19103,1
3149829,2014-06-23 22:54:38,104468,16921,1
3149901,2014-06-23 23:35:30,104336,44838,1
3150294,2014-06-24 06:26:19,104496,51604,1
3150453,2014-06-24 08:24:41,104391,8071,1
3150531,2014-06-24 09:06:55,56997,57214,3
3150532,2014-06-24 09:07:41,104496,51604,3
3150554,2014-06-24 09:18:56,104487,66448,1
3150589,2014-06-24 09:32:55,104520,21222,1
3150600,2014-06-24 09:34:49,99104,104481,1
3150604,2014-06-24 09:39:03,104487,66448,3
3150645,2014-06-24 10:05:29,104488,22718,1
3150701,2014-06-24 10:48:44,104500,25713,1
3150881,2014-06-24 12:30:08,104540,100770,1
3150929,2014-06-24 12:52:44,104528,29781,1
3150930,2014-06-24 12:52:44,104528,83802,1
3151067,2014-06-24 14:20:16,104558,27313,1
3151068,2014-06-24 14:20:16,104558,25780,1
3151069,2014-06-24 14:20:16,104558,18375,1
3151239,2014-06-24 15:27:34,104571,15511,1
3151266,2014-06-24 15:31:05,104567,104409,3
3151303,2014-06-24 16:01:18,104567,29781,1
3151498,2014-06-24 18:19:34,104595,35940,1
3151499,2014-06-24 18:19:34,104595,22406,1
3151631,2014-06-24 19:50:39,104598,95214,1
3152046,2014-06-25 01:42:44,104306,7860,1
3152174,2014-06-25 04:22:22,18848,84314,1
3152232,2014-06-25 05:25:40,104652,67721,1
3152366,2014-06-25 08:07:19,104664,15958,1
3152367,2014-06-25 08:07:19,104664,53421,1
3152434,2014-06-25 08:51:48,104508,21152,1
3152579,2014-06-25 10:01:47,104040,55742,1
3152642,2014-06-25 10:46:19,103677,84012,1
3152664,2014-06-25 10:53:26,104684,104391,1
3152849,2014-06-25 13:05:06,103459,18348,1
3152850,2014-06-25 13:05:06,103459,71184,1
3152851,2014-06-25 13:05:06,103459,14516,1
3152978,2014-06-25 13:39:42,104712,59999,1
3153021,2014-06-25 13:49:50,104713,93227,1
3153189,2014-06-25 15:03:30,104666,51699,3
3153414,2014-06-25 16:47:22,104040,21023,1
3153415,2014-06-25 16:47:22,104040,20217,1
3153524,2014-06-25 17:55:41,104749,2641,1
3153850,2014-06-25 21:00:14,102610,43343,1
3153902,2014-06-25 22:08:14,90991,104704,1
3153907,2014-06-25 22:18:21,104787,27750,1
3153908,2014-06-25 22:18:21,104787,2306,1
3154018,2014-06-25 23:27:19,104744,1576,1
3154049,2014-06-25 23:59:57,80380,104780,1
3154105,2014-06-26 00:42:39,103193,104215,1
3154244,2014-06-26 03:36:07,104810,6022,1
3154258,2014-06-26 03:43:33,104806,45920,1
3154259,2014-06-26 03:43:33,104806,87385,1
3154376,2014-06-26 06:14:09,104779,70899,1
3154850,2014-06-26 12:21:46,104713,20010,1
3155354,2014-06-26 16:31:04,95036,28474,1
3155418,2014-06-26 16:58:49,104890,34151,1
3155435,2014-06-26 17:16:41,104889,23548,1
3155465,2014-06-26 17:44:02,104896,49548,1
3155627,2014-06-26 19:27:52,104769,30303,1
3155740,2014-06-26 20:25:42,104876,47074,1
3155774,2014-06-26 20:54:20,104876,47074,3
3155837,2014-06-26 21:21:29,104926,35561,1
3156057,2014-06-26 22:35:45,104941,45897,1
3156229,2014-06-27 01:42:22,104890,61733,1
3156709,2014-06-27 09:01:36,104725,25966,1
3156722,2014-06-27 09:04:50,104968,35590,1
3156886,2014-06-27 10:17:54,104970,104404,1
3157078,2014-06-27 12:31:35,104970,104404,3
3157195,2014-06-27 13:51:50,105027,104936,1
3157483,2014-06-27 16:33:09,105037,78365,1
3157623,2014-06-27 17:45:07,105037,78365,3
3157657,2014-06-27 18:26:03,105028,24781,1
3157678,2014-06-27 18:34:31,96018,104029,1
3157766,2014-06-27 19:03:00,104029,9131,3
3157776,2014-06-27 19:15:14,104991,28474,1
3157830,2014-06-27 20:03:21,105070,33453,1
3157941,2014-06-27 21:13:25,2691,102882,1
3157952,2014-06-27 21:16:10,105028,2691,1
3158419,2014-06-28 06:21:34,105108,18480,1
3158438,2014-06-28 07:13:31,105109,31366,1
3158490,2014-06-28 08:43:09,105108,18480,3
3158524,2014-06-28 09:16:14,105109,48786,1
3158699,2014-06-28 12:40:45,105100,25238,1
3158819,2014-06-28 15:16:56,104525,31141,1
3158915,2014-06-28 17:38:12,105122,59910,1
3158971,2014-06-28 19:07:55,105023,83731,1
3159315,2014-06-29 01:23:30,105149,81789,1
3159390,2014-06-29 03:21:07,18596,30159,1
3159694,2014-06-29 11:32:05,105159,73944,1
3159761,2014-06-29 12:50:01,105164,12118,1
3160192,2014-06-29 19:35:20,105206,2492,1
3160213,2014-06-29 20:03:50,105209,10017,1
3160549,2014-06-30 00:58:34,105202,31036,1
3160562,2014-06-30 01:12:06,105202,104875,1
3160751,2014-06-30 05:16:02,105230,103849,1
3160905,2014-06-30 07:51:06,105239,29731,1
3160959,2014-06-30 08:27:06,105239,60410,1
3161002,2014-06-30 09:03:20,105239,29731,3
3161509,2014-06-30 13:35:54,105273,68812,1
3161510,2014-06-30 13:37:59,105273,14742,1
3161515,2014-06-30 13:42:51,105266,105277,1
3161552,2014-06-30 14:05:28,105277,105266,3
3161553,2014-06-30 14:05:50,105264,6067,1
3161570,2014-06-30 14:12:59,105263,104990,1
3161595,2014-06-30 14:26:03,105283,4901,1
3161829,2014-06-30 16:55:07,105260,81975,1
3161830,2014-06-30 16:55:07,105260,94539,1
3161884,2014-06-30 17:30:43,105301,74627,1
3162087,2014-06-30 19:14:06,105219,35265,1
3162088,2014-06-30 19:14:06,105219,95867,1
3162089,2014-06-30 19:14:06,105219,89717,1
3162139,2014-06-30 20:01:52,105316,100124,1
3162537,2014-07-01 00:38:35,105337,104875,1
3162627,2014-07-01 02:31:30,105346,18595,1
3162628,2014-07-01 02:31:30,105346,38004,1
3162736,2014-07-01 04:12:41,105351,105333,1
3163074,2014-07-01 08:09:51,105370,105260,1
3163075,2014-07-01 08:09:51,105370,47771,1
3163459,2014-07-01 11:13:37,105387,31967,1
3163466,2014-07-01 11:15:29,105384,105387,1
3163484,2014-07-01 11:18:15,105382,105384,3
3163517,2014-07-01 11:33:58,105309,4272,1
3163720,2014-07-01 13:31:49,105405,61506,1
3163874,2014-07-01 14:44:37,105415,3685,1
3164029,2014-07-01 15:42:17,105395,13314,1
3164119,2014-07-01 16:28:33,43499,6753,1
3164146,2014-07-01 16:34:49,105432,74537,1
3164382,2014-07-01 18:27:23,105441,9131,1
3164701,2014-07-01 23:05:04,105439,86923,1
3164702,2014-07-01 23:05:04,105439,33413,1
3164713,2014-07-01 23:09:11,105466,3730,1
3164714,2014-07-01 23:09:11,105466,18450,1
3164715,2014-07-01 23:09:11,105466,8071,1
3164736,2014-07-01 23:17:48,105472,5135,1
3164787,2014-07-02 00:14:45,105472,5135,3
3164799,2014-07-02 00:16:48,105471,74537,1
3164800,2014-07-02 00:16:48,105471,298,1
3165179,2014-07-02 05:48:45,105435,2691,1
3165369,2014-07-02 07:50:22,94215,52462,1
3166032,2014-07-02 13:52:38,105403,18178,1
3166082,2014-07-02 14:04:42,105489,14002,3
3166083,2014-07-02 14:05:05,105489,14002,1
3166220,2014-07-02 15:04:31,105539,3559,1
3166272,2014-07-02 15:22:40,105545,16921,1
3166273,2014-07-02 15:22:49,105545,16921,3
3166340,2014-07-02 16:03:04,105298,45050,1
3166410,2014-07-02 16:32:12,105542,70969,1
3166891,2014-07-02 20:27:02,105570,66850,1
3166915,2014-07-02 20:33:39,105589,85681,1
3166988,2014-07-02 21:12:02,105592,53,1
3167142,2014-07-02 22:30:04,105599,105576,1
3167276,2014-07-03 00:04:26,105510,41199,1
3167277,2014-07-03 00:04:26,105510,78365,1
3167649,2014-07-03 06:51:36,100943,104324,1
3167650,2014-07-03 06:51:57,105488,104324,1
3167707,2014-07-03 07:21:44,105623,104388,1
3167907,2014-07-03 08:42:49,105635,105611,1
3167945,2014-07-03 08:53:07,105593,105309,1
3167951,2014-07-03 09:00:52,105488,104324,3
3167982,2014-07-03 09:19:57,105643,105368,1
3168144,2014-07-03 10:55:59,53,105592,1
3168213,2014-07-03 11:40:08,105593,105309,3
3168214,2014-07-03 11:42:56,105657,62413,1
3168373,2014-07-03 13:25:13,105661,64962,1
3168395,2014-07-03 13:35:18,105655,49453,1
3168396,2014-07-03 13:35:18,105655,55798,1
3168421,2014-07-03 13:45:38,105664,80399,1
3168490,2014-07-03 14:10:57,105671,30456,1
3168959,2014-07-03 17:05:47,105679,97556,1
3169045,2014-07-03 17:41:35,105704,105600,1
3169311,2014-07-03 19:33:18,105657,62413,3
3169518,2014-07-03 21:08:44,105720,51718,1
3170204,2014-07-04 06:33:27,105757,33453,1
3170226,2014-07-04 06:41:40,105760,105501,1
3170234,2014-07-04 06:51:43,105762,70969,1
3170245,2014-07-04 06:57:09,105760,49416,1
3170479,2014-07-04 08:39:33,105611,20836,1
3170480,2014-07-04 08:39:33,105611,5918,1
3170549,2014-07-04 09:16:16,105773,72212,1
3170706,2014-07-04 11:17:07,105468,1207,1
3171189,2014-07-04 15:01:51,105309,22989,1
3171201,2014-07-04 15:05:15,105309,97048,1
3171446,2014-07-04 17:33:28,105822,28117,1
3171641,2014-07-04 19:14:55,105817,26016,1
3171672,2014-07-04 19:32:24,105831,28262,1
3171815,2014-07-04 21:18:33,105681,86923,1
3171816,2014-07-04 21:18:33,105681,33413,1
3171817,2014-07-04 21:18:33,105681,105439,1
3171818,2014-07-04 21:18:33,105681,94974,1
3171819,2014-07-04 21:18:33,105681,88188,1
3171820,2014-07-04 21:18:33,105681,100267,1
3171821,2014-07-04 21:18:33,105681,105768,1
3172210,2014-07-05 04:15:16,105858,85903,1
3172239,2014-07-05 05:22:19,105858,66473,1
3172369,2014-07-05 08:03:09,105863,82812,1
3172463,2014-07-05 09:37:13,97150,103384,1
3172587,2014-07-05 11:08:22,105611,29354,1
3172588,2014-07-05 11:08:22,105611,32415,1
3172950,2014-07-05 14:18:48,105883,99717,1
3173091,2014-07-05 15:37:23,105898,62916,1
3173092,2014-07-05 15:37:23,105898,66861,1
3173093,2014-07-05 15:37:23,105898,95331,1
3173181,2014-07-05 16:38:47,105906,23276,1
3173393,2014-07-05 19:02:09,99488,66825,1
3173468,2014-07-05 20:10:22,83291,25608,1
3173469,2014-07-05 20:10:22,83291,8570,1
3174024,2014-07-06 05:53:46,105941,105260,1
3174497,2014-07-06 12:50:45,105946,59712,1
3174974,2014-07-06 19:08:15,105712,8750,1
3174991,2014-07-06 19:19:03,105977,57240,1
3175091,2014-07-06 20:48:50,105977,57240,3
3175267,2014-07-06 22:30:10,105993,48048,1
3175281,2014-07-06 22:40:55,105993,64880,1
3175678,2014-07-07 03:19:22,106003,7200,1
3175835,2014-07-07 05:34:54,105941,105370,1
3175847,2014-07-07 05:42:22,106016,51718,1
3176128,2014-07-07 08:28:14,30456,105671,1
3176134,2014-07-07 08:31:47,106025,60500,1
3176356,2014-07-07 10:40:19,106038,105831,1
3176729,2014-07-07 13:37:32,105878,97024,1
3176789,2014-07-07 13:51:51,106063,95054,1
3176900,2014-07-07 14:33:42,106068,105745,1
3177015,2014-07-07 15:14:32,106063,95054,3
3177029,2014-07-07 15:18:46,105873,4551,1
3177300,2014-07-07 17:34:36,105764,47168,1
3177315,2014-07-07 17:43:04,106084,34325,1
3177440,2014-07-07 18:35:01,106091,49011,1
3177758,2014-07-07 20:33:39,105985,29400,1
3178030,2014-07-07 23:36:10,106070,46523,1
3178178,2014-07-08 01:33:39,61417,80380,1
3178697,2014-07-08 07:41:36,100955,2492,1
3179697,2014-07-08 14:50:52,106210,105745,1
3179881,2014-07-08 16:13:48,106206,86769,1
3180265,2014-07-08 19:13:25,105128,85507,1
3180722,2014-07-08 23:29:59,85954,17488,1
3180775,2014-07-09 00:09:54,86711,414,1
3180817,2014-07-09 00:22:42,106264,79343,1
3180818,2014-07-09 00:22:42,106264,9610,1
3180819,2014-07-09 00:22:42,106264,56844,1
3180820,2014-07-09 00:22:42,106264,48615,1
3180871,2014-07-09 00:52:26,87224,91597,1
3180872,2014-07-09 00:52:26,87224,90953,1
3180879,2014-07-09 01:00:00,89769,45267,1
3181077,2014-07-09 04:56:37,106283,31,1
3181120,2014-07-09 06:01:14,106286,46062,1
3181346,2014-07-09 08:37:22,106286,34956,1
3181440,2014-07-09 09:30:00,106302,21078,1
3181581,2014-07-09 10:47:28,106308,60256,1
3181647,2014-07-09 11:22:13,106309,60670,1
3181669,2014-07-09 11:36:48,106309,85903,1
3181682,2014-07-09 11:46:57,106309,60670,3
3181683,2014-07-09 11:46:57,106309,85903,3
3181860,2014-07-09 13:21:18,106320,17111,1
3182207,2014-07-09 15:26:26,106325,62092,1
3182255,2014-07-09 15:41:16,106346,5465,1
3182256,2014-07-09 15:42:23,106346,5465,3
3182515,2014-07-09 17:45:48,106369,22648,1
3182651,2014-07-09 18:56:48,56971,91872,1
3182652,2014-07-09 18:56:48,56971,94622,1
3182761,2014-07-09 19:54:07,106358,104565,1
3182939,2014-07-09 21:21:37,106381,33547,3
3183034,2014-07-09 22:54:28,106395,33776,1
3183080,2014-07-09 23:38:56,106392,3943,1
3183081,2014-07-09 23:38:56,106392,18112,1
3183155,2014-07-10 00:44:35,106386,74850,1
3185657,2014-07-10 08:57:37,106405,66448,1
3185978,2014-07-10 12:42:02,107448,32925,1
3186168,2014-07-10 14:25:47,107430,35711,1
3186383,2014-07-10 16:14:38,107473,56066,1
3186384,2014-07-10 16:14:38,107473,60074,1
3186623,2014-07-10 18:13:52,107461,45124,1
3186639,2014-07-10 18:28:35,107501,34939,1
3186879,2014-07-10 20:46:07,107520,63600,1
3186913,2014-07-10 21:09:12,107514,103731,1
3186914,2014-07-10 21:09:29,107522,107520,1
3186927,2014-07-10 21:11:35,107520,107522,1
3186930,2014-07-10 21:13:58,107522,43930,1
3186938,2014-07-10 21:18:22,107522,27067,1
3186942,2014-07-10 21:25:55,105924,105201,1
3186964,2014-07-10 21:39:24,107522,55692,1
3187709,2014-07-11 08:53:50,107572,55113,1
3187710,2014-07-11 08:54:21,107574,67903,1
3187840,2014-07-11 10:39:10,107572,16381,1
3187841,2014-07-11 10:39:10,107572,17585,1
3187936,2014-07-11 11:24:57,107574,2628,1
3187937,2014-07-11 11:24:57,107574,68886,1
3188085,2014-07-11 13:04:44,107593,66948,1
3188136,2014-07-11 13:53:02,107599,72242,1
3188353,2014-07-11 15:21:50,107601,18603,1
3188489,2014-07-11 16:13:15,106318,49270,1
3188750,2014-07-11 18:51:44,107610,55692,1
3188776,2014-07-11 19:05:11,107640,23142,1
3188940,2014-07-11 20:26:59,107442,107656,1
3189072,2014-07-11 22:14:27,107551,103193,1
3189073,2014-07-11 22:14:27,107551,104215,1
3189201,2014-07-12 00:17:44,101031,91462,1
3189386,2014-07-12 03:38:41,107683,107551,1
3189436,2014-07-12 03:58:34,107610,93082,1
3189609,2014-07-12 09:46:19,105599,106003,1
3189627,2014-07-12 10:10:05,107691,6652,1
3190053,2014-07-12 11:38:22,107691,6652,3
3190144,2014-07-12 13:40:37,107617,82546,1
3190145,2014-07-12 13:40:37,107617,102842,1
3190352,2014-07-12 17:23:57,107668,43451,1
3190391,2014-07-12 17:55:38,107717,80277,1
3190642,2014-07-12 21:34:28,107734,105905,1
3197635,2014-07-13 05:52:09,107758,17336,1
3197636,2014-07-13 05:54:34,107767,32682,1
3206212,2014-07-13 18:31:00,107805,107668,1
3206223,2014-07-13 18:31:05,107803,9653,1
3207600,2014-07-13 20:15:08,107810,106027,1
