Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
112488,2,2014-08-19 16:40:30,3,,42434,,3,,
112489,1,2014-08-19 16:46:22,0,13,54343,0,0,,
112490,2,2014-08-19 16:52:09,0,,54013,,0,,54013
112491,1,2014-08-19 17:02:01,0,69,54342,1,0,,54300
112492,2,2014-08-19 17:06:53,0,,54344,,0,,
112493,1,2014-08-19 17:07:53,1,78,51972,3,2,,26338
112494,2,2014-08-19 17:15:45,0,,54300,,2,,54300
112496,2,2014-08-19 17:53:17,1,,49398,,3,,
112497,1,2014-08-19 17:54:31,0,16,13636,0,0,1,13636
112498,2,2014-08-19 17:55:16,1,,8137,,0,,8137
112499,1,2014-08-19 18:02:42,0,9,54350,0,0,,
112500,1,2014-08-19 18:06:43,0,8,11768,0,0,,
112501,2,2014-08-19 18:08:02,5,,54300,,3,,54300
112502,1,2014-08-19 18:11:40,2,31,18163,1,0,,18163
112503,1,2014-08-19 18:27:58,1,38,42021,2,3,,42021
112504,2,2014-08-19 18:28:02,-2,,54300,,9,,
112505,1,2014-08-19 18:28:46,0,33,28545,1,0,,54300
112506,1,2014-08-19 18:31:35,4,38,54351,1,0,2,54351
112507,2,2014-08-19 18:32:03,1,,23801,,0,,7290
112508,2,2014-08-19 18:39:18,-1,,49398,,0,,
112509,2,2014-08-19 18:48:48,2,,7290,,3,,
112510,2,2014-08-19 19:15:42,2,,44269,,0,,
112511,1,2014-08-19 19:18:50,0,71,53593,1,10,,53593
112512,1,2014-08-19 19:21:35,6,81,27581,1,7,,27581
112513,1,2014-08-19 19:54:41,3,70,52432,2,3,1,52432
112514,2,2014-08-19 20:07:25,1,,54285,,1,,
112515,1,2014-08-19 20:08:10,0,30,54352,0,2,,52554
112516,1,2014-08-19 20:10:53,3,78,27581,3,0,,
112517,5,2014-08-19 20:16:36,0,,-1,,0,,-1
112518,4,2014-08-19 20:16:36,0,,27581,,0,,27581
112519,2,2014-08-19 20:35:42,0,,54300,,6,,
112520,2,2014-08-19 20:38:40,4,,41260,,3,,41260
112521,2,2014-08-19 21:02:49,2,,28462,,0,,
112522,2,2014-08-19 21:04:48,3,,805,,0,,
112523,2,2014-08-19 21:06:06,5,,27581,,0,,
112524,2,2014-08-19 21:09:53,1,,8871,,8,,
112525,2,2014-08-19 21:33:00,3,,919,,0,,
112526,1,2014-08-19 21:35:07,1,38,54355,0,5,,
112527,1,2014-08-19 21:36:09,0,46,17590,1,0,,
112529,2,2014-08-19 21:58:44,1,,54300,,0,,54300
112530,2,2014-08-19 22:10:50,0,,11852,,5,,
112531,2,2014-08-19 22:11:03,-1,,54356,,1,,
112532,1,2014-08-19 22:25:05,0,46,54357,2,3,,
112533,2,2014-08-19 22:47:32,2,,37188,,1,,
112534,1,2014-08-19 23:01:04,0,19,48119,0,4,1,
112535,2,2014-08-19 23:05:19,1,,13516,,0,,
112536,2,2014-08-19 23:11:04,1,,10026,,0,,10026
112537,1,2014-08-19 23:23:36,0,27,48880,1,0,,48880
112538,1,2014-08-19 23:23:49,1,22,54360,0,1,,
112539,2,2014-08-19 23:29:23,0,,49398,,0,,
112540,1,2014-08-19 23:39:31,2,47,54361,0,6,1,43805
112541,1,2014-08-19 23:39:52,3,43,43805,1,0,,43805
112542,2,2014-08-20 00:10:52,4,,7290,,0,,
112544,2,2014-08-20 00:44:58,4,,805,,4,,805
112545,1,2014-08-20 01:10:30,3,36,28345,1,1,,
112546,1,2014-08-20 01:25:19,0,10,54365,1,0,,
112547,2,2014-08-20 01:37:45,3,,5829,,3,,5829
112549,2,2014-08-20 02:00:54,3,,805,,3,,805
112550,1,2014-08-20 02:49:14,0,33,48756,1,2,,22047
112551,2,2014-08-20 02:50:12,0,,28309,,0,,
112552,1,2014-08-20 03:08:35,0,39,54367,1,1,,805
112553,1,2014-08-20 03:10:24,0,17,45528,0,0,,
112554,2,2014-08-20 03:27:49,2,,24808,,0,,
112555,1,2014-08-20 03:40:54,2,48,11511,1,0,,
112556,1,2014-08-20 04:10:50,0,36,48876,0,0,,
112557,2,2014-08-20 04:20:45,2,,805,,3,,805
112558,1,2014-08-20 04:21:18,2,55,53975,2,0,1,
112559,2,2014-08-20 04:21:48,2,,16286,,1,,
112560,1,2014-08-20 04:29:38,0,20,7795,1,0,,
112561,1,2014-08-20 04:52:35,0,48,53568,1,2,,
112562,2,2014-08-20 04:59:53,1,,54214,,1,,
112563,1,2014-08-20 05:00:07,0,11,28929,1,0,,
112564,2,2014-08-20 05:19:03,0,,28732,,0,,
112565,2,2014-08-20 05:58:34,0,,54369,,0,,
112566,1,2014-08-20 06:15:59,1,131,36022,1,0,1,36022
112567,1,2014-08-19 17:44:22,1,52,54474,0,11,1,54474
112568,2,2014-08-20 07:36:37,2,,31611,,9,,
112569,1,2014-08-20 07:52:57,0,15,54376,0,3,,54376
112571,1,2014-08-20 08:21:37,1,52,53377,0,0,,805
112572,2,2014-08-20 08:33:06,1,,48968,,2,,
112573,1,2014-08-20 08:36:08,3,37,52035,1,3,,52035
112574,1,2014-08-20 08:37:38,0,6,54380,0,0,,54380
112575,1,2014-08-20 08:39:44,3,483,54381,3,2,2,22047
112577,2,2014-08-20 08:45:12,0,,12521,,0,,
112578,2,2014-08-20 08:54:25,8,,25292,,6,,25292
112579,1,2014-08-20 08:59:47,0,18,54384,0,1,1,
112580,2,2014-08-20 09:03:36,3,,686,,7,,
112581,1,2014-08-20 09:08:12,1,33,49793,1,1,,
112582,1,2014-08-20 09:15:00,0,8,25392,0,3,,25392
112583,1,2014-08-20 09:16:26,0,41,54385,1,1,1,
112584,2,2014-08-20 09:28:45,2,,54272,,0,,
112585,2,2014-08-20 09:30:01,0,,54387,,1,,
112586,1,2014-08-20 09:50:07,0,11,48253,0,0,,
112587,1,2014-08-20 09:53:50,0,30,54389,1,2,,54389
112588,2,2014-08-20 09:54:35,2,,54388,,0,,
112589,2,2014-08-20 10:02:43,6,,1739,,5,,
112590,1,2014-08-20 10:04:12,2,29,21879,1,0,,
112591,2,2014-08-20 10:12:17,4,,805,,8,,805
112592,2,2014-08-20 10:19:37,2,,25433,,0,,
112594,1,2014-08-20 10:41:44,0,30,2753,1,0,,
112595,1,2014-08-20 10:43:35,1,137,12989,3,0,2,12989
112596,1,2014-08-20 10:44:59,0,22,43543,0,0,,42434
112597,2,2014-08-20 10:58:14,1,,1352,,1,,
112598,1,2014-08-20 10:43:21,0,42,52473,1,3,,
112599,2,2014-08-20 11:21:57,0,,686,,2,,
112601,2,2014-08-20 11:27:10,0,,28732,,0,,
112602,2,2014-08-20 11:29:31,0,,7828,,2,,
112603,2,2014-08-20 11:30:59,1,,49132,,1,,49132
112604,1,2014-08-20 11:39:30,2,51,53182,2,1,,42434
112605,2,2014-08-20 11:48:21,3,,805,,1,,
112606,2,2014-08-20 11:58:59,1,,4253,,0,,
112607,1,2014-08-20 12:11:17,1,32,54394,1,1,,919
112608,2,2014-08-20 12:13:24,1,,1739,,5,,
112609,2,2014-08-20 12:17:58,1,,25433,,3,,
112610,1,2014-08-20 12:30:46,0,29,54135,1,0,,42434
112611,1,2014-08-20 12:32:17,0,7,30997,0,0,,30997
112612,1,2014-08-20 12:42:11,1,18,54396,0,1,,
112613,1,2014-08-20 12:51:14,1,28,54397,1,0,,919
112614,1,2014-08-20 13:03:35,2,63,54398,1,2,,22311
112615,1,2014-08-20 13:06:38,0,25,32065,0,1,,32065
112616,2,2014-08-20 13:09:42,1,,41260,,0,,41260
112618,1,2014-08-20 13:10:21,1,20,54399,1,0,,
112619,1,2014-08-20 13:13:06,0,9,48916,0,0,,48916
112620,2,2014-08-20 13:13:07,0,,32065,,0,,
112622,2,2014-08-20 13:19:20,0,,8137,,3,,
112623,1,2014-08-20 13:30:15,0,21,54401,0,1,,919
112624,2,2014-08-20 13:38:02,1,,23853,,3,,
112625,2,2014-08-20 13:40:12,0,,6768,,0,,
112626,1,2014-08-20 13:43:59,0,13,48918,0,1,,7290
112627,1,2014-08-20 13:44:20,2,47,54353,1,0,,54353
112628,2,2014-08-20 13:48:57,2,,6768,,0,,
112629,1,2014-08-20 14:04:41,0,18,54403,0,0,,601
112630,2,2014-08-20 14:16:48,2,,12989,,0,,12989
112631,1,2014-08-20 14:29:27,3,168,31372,1,10,,31372
112632,2,2014-08-20 14:30:45,0,,54325,,0,,54325
112633,2,2014-08-20 14:35:45,1,,54405,,0,,7290
112634,2,2014-08-20 14:45:14,0,,54407,,0,,
112635,1,2014-08-20 14:45:19,1,50,52411,2,0,,
112636,2,2014-08-20 14:47:08,3,,53057,,1,,53057
112637,1,2014-08-20 14:53:09,3,43,54409,1,4,,
112638,1,2014-08-20 15:06:53,2,24,54410,0,2,,
112639,1,2014-08-20 15:14:38,3,43,52016,1,2,,
112640,1,2014-08-20 15:22:36,1,145,54099,1,12,1,54099
112641,2,2014-08-20 15:22:46,0,,10304,,0,,
112642,1,2014-08-20 15:26:29,0,20,18332,0,5,,18332
112643,1,2014-08-20 15:27:22,0,11,31547,0,0,,31547
112644,1,2014-08-20 15:32:07,0,7,54412,0,0,,
112645,2,2014-08-20 15:35:42,3,,2860,,0,,
112646,1,2014-08-20 15:35:51,1,30,54411,1,0,,54411
112647,2,2014-08-20 15:36:16,2,,52554,,0,,52554
112649,2,2014-08-20 15:55:44,1,,858,,0,,
112650,2,2014-08-20 16:05:48,1,,22414,,0,,
112651,1,2014-08-20 16:12:39,0,97,52898,1,10,1,52898
112652,1,2014-08-20 16:16:17,0,30,54414,0,1,,37540
112653,1,2014-08-20 16:28:48,0,34,53333,0,0,0,52554
112654,2,2014-08-20 16:51:32,1,,54417,,2,,
112656,2,2014-08-20 17:45:12,0,,4485,,1,,4485
112657,1,2014-08-20 15:40:32,1,29,,0,4,,
112658,2,2014-08-20 17:49:01,3,,44952,,2,,
112659,1,2014-08-20 17:54:24,0,37,53932,0,3,,
112660,1,2014-08-20 17:59:43,0,38,13022,1,3,,
112661,2,2014-08-20 18:00:52,0,,45192,,0,,
112662,1,2014-08-20 18:00:56,3,71,35413,1,0,1,4253
112663,2,2014-08-20 18:14:15,0,,35413,,1,,
112664,1,2014-08-20 18:16:04,2,40,54419,1,4,,
112665,1,2014-08-20 18:30:58,4,41,21737,1,1,,
112666,2,2014-08-20 18:32:01,0,,44952,,1,,44952
112667,2,2014-08-20 18:32:57,3,,52554,,0,,
112668,1,2014-08-20 18:33:20,1,19,54422,1,1,,54422
112669,2,2014-08-20 18:46:57,5,,52554,,2,,
112670,1,2014-08-20 19:04:45,1,21,16819,0,0,,
112671,2,2014-08-20 19:11:48,3,,919,,0,,919
112672,2,2014-08-20 19:12:07,0,,1352,,1,,
112673,2,2014-08-20 19:19:57,0,,11511,,9,,
112674,2,2014-08-20 19:40:27,1,,7290,,0,,
112675,2,2014-08-20 19:41:47,3,,44952,,13,,44952
112676,1,2014-08-20 19:44:08,1,33,54425,1,1,,7290
112677,1,2014-08-20 19:53:31,2,51,53699,1,2,,53699
112678,2,2014-08-20 20:04:09,1,,7290,,0,,
112681,2,2014-08-20 20:36:31,12,,4505,,3,,
112682,1,2014-08-20 20:38:27,1,22,54426,1,0,,
112683,1,2014-08-20 20:48:54,0,17,21167,0,1,,
112684,2,2014-08-20 20:53:41,2,,1934,,2,,
112686,1,2014-08-20 20:55:03,0,25,12710,0,7,2,29137
112687,2,2014-08-20 20:58:39,1,,8013,,2,,
112688,2,2014-08-20 21:16:41,0,,8137,,0,,
112689,1,2014-08-20 20:31:30,0,9,54428,0,5,,919
112690,1,2014-08-20 21:26:36,0,47,48876,0,0,,805
112691,2,2014-08-20 21:33:59,1,,35413,,0,,
112692,1,2014-08-20 21:46:54,13,227,31420,4,8,,31420
112693,2,2014-08-20 21:58:31,0,,26223,,0,,26223
112694,1,2014-08-20 22:00:58,0,10,27292,0,2,,
112695,2,2014-08-20 22:03:33,1,,14188,,0,,
112696,2,2014-08-20 22:08:25,1,,54013,,0,,
112697,2,2014-08-20 22:11:18,0,,54432,,0,,
112698,1,2014-08-20 22:13:08,4,79,54433,2,5,2,54433
112699,2,2014-08-20 22:30:52,1,,7071,,1,,7071
112700,1,2014-08-20 22:51:29,0,24,24318,0,0,,24318
112701,1,2014-08-20 23:40:37,0,12,54436,0,3,,
112702,1,2014-08-21 00:03:33,2,19,54437,0,1,,
112704,1,2014-08-21 00:16:57,0,21,40120,0,0,,40120
112705,1,2014-08-21 00:21:25,3,55,18309,0,15,,18309
112706,1,2014-08-21 00:21:37,0,31,54438,1,0,,7071
112707,2,2014-08-21 00:30:41,0,,31052,,0,,
112708,1,2014-08-21 00:41:54,0,22,43805,0,1,,
112709,2,2014-08-21 01:05:02,1,,28746,,2,,
112710,1,2014-08-21 01:10:08,0,23,54439,0,1,,54439
112711,1,2014-08-21 01:38:33,1,21,54039,1,0,,
112712,1,2014-08-21 01:44:39,1,40,54199,1,4,1,54199
112713,1,2014-08-21 01:45:49,0,17,34591,0,0,,
112714,2,2014-08-21 01:54:47,0,,52022,,2,,
112715,2,2014-08-21 02:17:28,1,,52554,,2,,
112717,2,2014-08-21 03:19:49,1,,16939,,3,,
112718,1,2014-08-21 03:19:51,2,50,26223,1,0,,26223
112719,1,2014-08-21 03:40:35,0,9,54443,0,0,,44269
112720,1,2014-08-21 03:54:23,0,6,54444,0,1,,
112721,1,2014-08-21 03:58:27,0,40,54445,0,0,,
112723,1,2014-08-21 04:22:39,0,28,5264,1,2,1,
112724,2,2014-08-21 04:33:57,0,,54123,,0,,54123
112725,2,2014-08-21 05:36:06,4,,28746,,0,,28746
112726,1,2014-08-21 05:56:14,1,24,20648,1,0,1,
112727,2,2014-08-21 06:06:00,0,,5339,,0,,
112728,1,2014-08-21 06:06:00,0,20,54451,0,0,,805
112729,1,2014-08-21 06:33:11,-3,37,49485,1,1,,1739
112731,2,2014-08-21 06:55:08,2,,805,,0,,
112732,1,2014-08-21 07:16:17,0,9,30540,0,0,,
112733,2,2014-08-21 07:31:08,1,,28740,,1,,28740
112734,2,2014-08-21 07:40:34,1,,11852,,1,,11852
112735,2,2014-08-21 07:41:30,3,,1739,,2,,
112736,1,2014-08-21 07:43:00,5,52,48754,2,3,1,1739
112737,1,2014-08-21 07:55:34,1,26,30834,2,0,,
112738,1,2014-08-21 08:13:56,0,21,54449,1,0,,
112739,2,2014-08-21 08:34:38,0,,34949,,0,,
112740,2,2014-08-21 08:38:42,5,,1739,,8,,
112741,1,2014-08-21 08:46:37,0,6,18276,0,0,,
112743,2,2014-08-21 09:23:26,-2,,54459,,1,,
112744,2,2014-08-21 09:26:12,17,,54325,,3,,
112745,1,2014-08-21 09:33:42,1,27,43534,0,7,1,7828
112746,2,2014-08-21 09:34:20,2,,1569,,1,,1569
112747,2,2014-08-21 09:35:30,0,,54458,,0,,
112748,1,2014-08-21 09:41:52,0,26,9171,1,0,,
112749,1,2014-08-20 22:39:07,1,33,,2,1,1,
112750,2,2014-08-21 00:46:43,0,,36757,,0,,
112751,1,2014-08-21 10:30:10,0,27,41637,0,2,,41637
112753,1,2014-08-21 10:42:37,0,18,48151,1,0,,
112754,2,2014-08-21 10:51:01,2,,24669,,0,,
112755,2,2014-08-21 10:54:27,7,,805,,2,,805
112756,1,2014-08-21 10:55:51,0,14,54460,1,0,,
112757,2,2014-08-21 11:00:50,0,,54461,,0,,
112758,2,2014-08-21 11:05:20,0,,686,,0,,
112759,2,2014-08-21 11:23:36,2,,4495,,1,,4495
112760,1,2014-08-21 11:35:02,0,44,14125,1,0,,14125
112761,1,2014-08-21 11:37:31,3,43,4376,1,6,,4376
112762,1,2014-08-21 11:44:29,1,39,28637,1,0,,
112763,1,2014-08-21 11:49:24,2,29,30834,0,0,,30834
112764,2,2014-08-21 11:51:41,2,,11887,,1,,17230
112765,2,2014-08-21 11:59:14,2,,805,,3,,
112766,1,2014-08-21 12:00:45,0,22,54462,0,1,,
112767,2,2014-08-21 12:29:11,3,,4253,,8,,4253
112768,2,2014-08-21 12:51:58,0,,54013,,0,,54013
112769,1,2014-08-21 12:54:28,23,755,28666,4,12,9,
112770,2,2014-08-21 13:09:58,0,,52022,,0,,
112771,1,2014-08-21 13:13:57,0,24,41850,0,0,,
112772,1,2014-08-21 13:16:51,0,47,48145,0,6,,7290
112773,2,2014-08-21 13:26:05,6,,17230,,0,,
112774,2,2014-08-21 13:31:24,1,,45942,,0,,
112775,2,2014-08-21 13:39:32,1,,45942,,1,,
112776,1,2014-08-21 13:44:31,1,27,54466,0,3,,919
112777,1,2014-08-21 13:47:08,1,25,48145,1,0,,
112779,1,2014-08-21 13:55:38,0,23,51902,0,5,,
112780,2,2014-08-21 14:01:25,0,,1270,,0,,1270
112782,2,2014-08-21 14:14:46,5,,6633,,1,,6633
112783,1,2014-08-21 14:23:20,1,20,54471,1,0,,
112784,2,2014-08-21 14:36:22,5,,30351,,2,,30351
112785,1,2014-08-21 14:36:45,1,40,2040,1,1,,2040
112786,2,2014-08-21 14:38:54,9,,28746,,3,,
112787,2,2014-08-21 14:51:57,0,,41637,,0,,
112788,1,2014-08-21 15:00:55,4,46,54472,0,3,,7290
112789,1,2014-08-21 15:04:41,2,43,54473,1,5,,7290
112790,1,2014-08-21 15:16:21,1,31,20710,2,2,,307
112791,2,2014-08-21 15:17:10,0,,54099,,2,,
112792,2,2014-08-21 15:17:31,0,,41637,,0,,
112793,2,2014-08-21 15:34:16,0,,36673,,1,,
112794,2,2014-08-21 15:35:06,2,,24669,,0,,24669
112795,1,2014-08-21 15:37:39,1,20,13022,1,3,,
112797,1,2014-08-21 15:53:59,0,11,54476,0,0,,
112798,2,2014-08-21 16:20:28,0,,52554,,0,,
112799,2,2014-08-21 16:23:37,5,,28666,,1,,
112801,1,2014-08-21 16:33:23,1,21,14125,0,1,,14125
112802,2,2014-08-21 16:35:28,0,,34658,,1,,
112803,2,2014-08-21 16:40:33,1,,7828,,0,,
112804,1,2014-08-21 16:49:52,7,77,54477,0,0,1,7290
112805,1,2014-08-21 16:59:59,0,25,54478,0,1,,1739
112807,1,2014-08-21 17:31:00,0,65,54300,1,0,,54300
112808,2,2014-08-21 17:32:33,1,,7071,,4,,7071
112809,2,2014-08-21 17:38:28,3,,53699,,1,,7290
112810,1,2014-08-21 17:58:42,-1,38,54483,2,2,,
112811,1,2014-08-21 18:14:18,2,125,49206,2,4,,49206
112812,2,2014-08-21 18:14:19,0,,54300,,4,,
112813,2,2014-08-21 18:19:43,1,,54486,,0,,
112814,1,2014-08-21 18:20:40,0,18,17882,0,3,,
112816,2,2014-08-21 18:34:24,1,,54300,,8,,54300
112819,1,2014-08-21 18:52:00,1,19,54491,0,0,,
112820,2,2014-08-21 18:55:24,1,,7290,,10,,
112821,1,2014-08-21 18:57:07,0,46,54492,1,0,,
112822,1,2014-08-21 18:59:21,1,21,4864,0,1,,4864
112823,2,2014-08-21 19:04:01,1,,9964,,0,,
112824,1,2014-08-21 19:10:38,0,21,54493,0,0,,22311
112826,2,2014-08-21 19:25:36,0,,48784,,2,,
112827,1,2014-08-21 19:39:25,4,52,601,3,8,,601
112828,1,2014-08-21 19:39:47,0,12,54494,1,1,,
112829,1,2014-08-21 20:12:50,2,87,54490,2,3,0,
112830,1,2014-08-21 20:17:59,0,33,52151,0,1,1,52151
112831,1,2014-08-21 20:19:43,1,42,41953,1,4,0,
112832,1,2014-08-21 20:22:20,2,54,54495,1,0,,27581
112833,1,2014-08-21 20:24:57,0,52,53990,1,2,,
112834,2,2014-08-21 20:27:59,2,,54496,,7,,54496
112835,2,2014-08-21 20:42:21,1,,54496,,6,,54496
112836,1,2014-08-21 20:52:42,1,17,54498,0,1,,7290
112838,2,2014-08-21 21:10:55,0,,52220,,0,,52220
112841,1,2014-08-21 21:26:42,1,18,54501,0,0,,54501
112842,1,2014-08-21 21:40:17,0,42,43416,0,0,,
112843,2,2014-08-21 21:49:48,0,,54496,,0,,
112844,2,2014-08-21 21:56:13,4,,1679,,2,,
112845,2,2014-08-21 21:57:35,0,,54496,,1,,
112847,2,2014-08-21 22:10:22,0,,8175,,0,,
112848,2,2014-08-21 22:14:46,1,,54099,,2,,
112849,1,2014-08-21 22:28:04,2,30,26950,1,0,,
112850,2,2014-08-21 22:39:04,3,,805,,3,,
112851,2,2014-08-21 22:41:30,0,,54325,,0,,
112852,2,2014-08-21 23:01:04,0,,21967,,0,,
112853,2,2014-08-22 00:15:28,0,,279,,0,,
112854,1,2014-08-22 01:05:30,0,20,36609,0,3,,36609
112855,1,2014-08-22 01:33:01,1,18,36564,0,1,,
112856,1,2014-08-22 02:00:18,0,17,22318,0,2,0,22318
112858,1,2014-08-22 02:24:21,4,65,54207,1,4,1,54207
112859,1,2014-08-22 02:34:28,0,28,54507,0,0,,
112860,1,2014-08-22 03:06:39,0,32,54123,0,0,0,
112861,2,2014-08-22 04:08:47,2,,8200,,0,,
112862,2,2014-08-22 04:16:35,2,,36229,,7,,
112863,2,2014-08-22 04:18:01,2,,805,,2,,805
112864,1,2014-08-22 05:51:05,2,11,54510,0,3,,
112865,1,2014-08-21 13:51:41,0,10,,0,1,,
112866,1,2014-08-22 06:11:31,-1,30,53135,1,0,,
112868,1,2014-08-22 07:45:53,0,15,54512,0,1,,26338
112869,1,2014-08-22 07:54:50,0,6,54515,0,0,,54515
112870,2,2014-08-22 07:55:40,0,,54516,,1,,
112871,2,2014-08-22 07:58:18,0,,28740,,5,,
112872,2,2014-08-22 08:19:57,1,,48968,,0,,
112876,1,2014-08-22 09:02:16,2,55,30351,0,4,1,30351
112877,1,2014-08-22 09:04:37,0,13,46741,0,2,,
112878,1,2014-08-22 09:29:30,1,30,54520,0,4,,54520
112879,1,2014-08-22 09:32:05,-1,44,29500,0,4,,29500
112880,1,2014-08-22 09:51:58,1,58,13879,2,0,,13879
112881,1,2014-08-22 10:06:07,0,11,54523,0,0,,
112882,1,2014-08-22 10:12:17,0,21,54207,0,3,,
112883,2,2014-08-22 10:19:49,4,,805,,0,,805
112887,1,2014-08-22 11:36:22,2,45,46050,1,2,1,
112888,2,2014-08-22 11:58:07,3,,24669,,0,,
112889,1,2014-08-22 12:06:47,1,61,8040,0,1,,8040
112890,1,2014-08-22 12:23:32,1,14,54527,0,0,0,
112891,1,2014-08-22 12:24:53,0,29,43902,0,3,,
112892,1,2014-08-22 12:25:28,0,23,43947,0,0,,
112894,1,2014-08-22 12:49:22,0,29,54528,2,1,,
112895,2,2014-08-22 12:55:36,1,,27581,,1,,27581
112896,1,2014-08-22 13:04:32,6,61,42134,0,2,1,42134
112897,2,2014-08-22 13:08:24,0,,45204,,0,,
112899,1,2014-08-22 13:11:46,1,22,48932,1,3,,
112900,1,2014-08-22 13:15:41,2,22,36229,0,0,,
112901,2,2014-08-22 13:42:07,0,,54013,,0,,54013
112902,2,2014-08-22 14:00:03,0,,686,,2,,
112903,1,2014-08-22 14:02:42,1,8,54532,0,0,,
112904,1,2014-08-22 14:07:49,1,57,54533,0,0,,54533
112905,1,2014-08-22 14:07:59,0,4,53848,0,0,,
112906,2,2014-08-22 14:12:25,2,,919,,0,,
112907,2,2014-08-22 14:17:49,1,,8226,,3,,
112908,2,2014-08-22 14:30:09,0,,54483,,0,,
112909,2,2014-08-22 14:30:44,1,,8226,,0,,
112910,1,2014-08-22 14:33:19,4,59,53908,1,1,2,
112911,1,2014-08-22 14:39:05,1,14,46925,2,0,,
112913,1,2014-08-22 14:43:39,0,21,46504,0,2,,
112914,1,2014-08-22 14:46:03,1,47,54535,0,4,,54535
112915,1,2014-08-22 15:12:29,0,21,54538,0,2,,
112916,2,2014-08-22 15:13:30,2,,11708,,0,,
112917,1,2014-08-22 15:26:08,2,30,21879,0,0,,
112918,2,2014-08-22 15:26:37,4,,919,,1,,919
112919,1,2014-08-22 15:52:46,1,27,54537,0,5,,54537
112920,2,2014-08-22 16:03:23,1,,10026,,0,,
112922,2,2014-08-22 16:13:57,2,,22468,,0,,
112923,1,2014-08-22 16:23:49,0,22,35035,0,6,,35035
112924,2,2014-08-22 16:33:08,0,,31372,,2,,
112925,2,2014-08-22 16:38:22,3,,28746,,0,,28746
112926,1,2014-08-22 16:41:02,0,8,54543,0,1,,
112927,1,2014-08-22 16:45:59,0,18,30125,0,0,,
112928,1,2014-08-22 16:50:23,0,12,13636,0,0,1,13636
112929,2,2014-08-22 17:03:08,3,,31668,,7,,31668
112930,2,2014-08-22 17:11:19,1,,22318,,1,,
112931,2,2014-08-22 17:28:08,0,,11832,,0,,
112932,1,2014-08-22 17:35:03,2,22,31668,0,1,,
112933,2,2014-08-22 17:37:52,0,,49398,,0,,
112934,2,2014-08-22 17:44:32,0,,11832,,0,,
112935,2,2014-08-22 18:07:40,0,,11832,,0,,
112936,1,2014-08-22 18:18:30,3,12,45449,2,1,,7290
112937,1,2014-08-22 18:21:50,3,39,54544,1,0,,54544
112938,2,2014-08-22 18:22:12,1,,35131,,0,,
112939,2,2014-08-22 18:26:15,3,,28462,,0,,
112940,1,2014-08-22 18:30:12,2,21,29439,0,1,1,919
112941,1,2014-08-22 18:32:33,0,28,54545,1,0,,
112942,1,2014-08-22 18:39:59,1,38,54546,1,4,,26338
112943,2,2014-08-22 18:56:14,1,,29617,,0,,40357
112944,1,2014-08-22 19:18:22,3,60,44439,1,4,,5829
112945,2,2014-08-22 19:20:29,0,,31668,,0,,
112946,1,2014-08-22 19:32:46,0,18,54547,1,0,,
112947,2,2014-08-22 19:38:15,1,,49398,,1,,
112948,2,2014-08-22 20:00:04,3,,31372,,2,,31372
112949,2,2014-08-22 20:04:25,2,,7290,,4,,7290
112950,2,2014-08-22 20:07:32,0,,31668,,1,,
112952,2,2014-08-22 20:39:01,0,,28705,,0,,28705
112954,2,2014-08-22 20:52:25,5,,5829,,1,,
112955,1,2014-08-22 21:04:07,7,84,35513,2,0,,
112956,2,2014-08-22 21:32:37,2,,9746,,1,,9746
112957,2,2014-08-22 21:55:30,1,,44269,,7,,44269
112958,1,2014-08-22 21:58:45,1,75,54551,2,2,,
112959,2,2014-08-22 22:03:00,5,,919,,1,,919
112960,1,2014-08-22 22:42:45,0,5,54553,0,0,,
112961,1,2014-08-22 22:43:28,4,64,54552,1,6,1,
112962,1,2014-08-22 22:59:51,0,17,54554,0,5,,
112963,1,2014-08-22 23:44:03,0,2,6446,0,0,,
112964,2,2014-08-23 00:14:57,2,,28746,,0,,
112965,1,2014-08-23 01:38:01,0,62,52332,1,0,1,22311
112966,1,2014-08-23 02:22:44,0,3,11341,0,0,,
112967,1,2014-08-23 02:52:41,4,112,26956,0,5,,26956
112968,2,2014-08-23 03:01:53,0,,10026,,0,,
112969,2,2014-08-23 03:39:57,2,,38102,,2,,
112971,1,2014-08-23 05:26:33,1,25,44269,0,4,1,
112972,1,2014-08-23 05:33:34,2,73,37793,1,2,,
112974,2,2014-08-23 06:10:31,3,,805,,1,,805
112975,1,2014-08-23 07:27:00,0,33,54561,1,3,,88
112976,2,2014-08-23 07:47:24,0,,46694,,0,,
112978,2,2014-08-23 09:13:33,3,,805,,5,,
112979,1,2014-08-23 09:24:18,0,14,40357,0,0,,40357
112980,1,2014-08-23 10:45:22,0,53,46703,1,0,,88
112981,2,2014-08-23 11:09:20,1,,686,,4,,
112982,1,2014-08-23 12:57:22,2,110,54566,2,0,,54566
112983,1,2014-08-23 13:37:12,1,22,54207,0,1,1,
112984,2,2014-08-23 13:44:55,6,,52554,,1,,
112985,1,2014-08-23 13:46:19,0,8,54567,0,0,,
112986,2,2014-08-23 13:55:55,3,,52554,,1,,
112987,2,2014-08-23 14:02:33,0,,54013,,1,,601
112988,1,2014-08-23 14:07:31,0,6,51943,0,1,,
112989,1,2014-08-23 14:15:06,0,13,30170,0,1,,
112990,1,2014-08-23 14:21:04,0,4,54568,0,0,,
